@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
2995,'2020/01/08 02:06:05:567',64,337.136475,108.72039,167.024384,224.246521,?,?,?,?
2996,'2020/01/08 02:06:05:656',64,336.801636,109.262268,167.246582,223.803696,?,?,?,?
2997,'2020/01/08 02:06:05:706',64,336.461853,109.737778,167.482269,223.4263,?,?,?,?
2998,'2020/01/08 02:06:05:756',64,336.26001,110.11438,167.571167,223.064285,?,?,?,?
2999,'2020/01/08 02:06:05:806',64,336.050171,110.186111,167.691452,222.996399,?,?,?,?
3000,'2020/01/08 02:06:05:856',64,335.876282,110.312012,167.787827,222.89299,?,?,?,?
3001,'2020/01/08 02:06:05:906',64,335.783417,110.377075,167.786743,222.793716,?,?,?,?
3002,'2020/01/08 02:06:05:958',64,335.832794,110.011833,167.615875,222.983505,?,?,?,?
3003,'2020/01/08 02:06:06:012',64,335.821106,110.126801,167.556671,222.847198,?,?,?,?
3004,'2020/01/08 02:06:06:067',64,335.842712,109.684662,167.458923,223.185913,?,?,?,?
3005,'2020/01/08 02:06:06:156',64,335.746246,109.350372,167.58522,223.531052,?,?,?,?
3006,'2020/01/08 02:06:06:206',64,335.727509,109.257347,167.593109,223.629517,?,?,?,?
3007,'2020/01/08 02:06:06:256',64,335.668274,109.007172,167.69902,223.853439,?,?,?,?
3008,'2020/01/08 02:06:06:306',64,335.652557,109.193909,167.74704,223.721207,?,?,?,?
3009,'2020/01/08 02:06:06:356',64,335.601532,109.339622,167.814758,223.630402,?,?,?,?
3010,'2020/01/08 02:06:06:406',64,335.601501,109.221947,167.833252,223.683731,?,?,?,?
3011,'2020/01/08 02:06:06:457',64,335.576843,108.906067,167.852966,223.894791,?,?,?,?
3012,'2020/01/08 02:06:06:511',64,335.598938,108.54953,167.820694,224.18573,?,?,?,?
3013,'2020/01/08 02:06:06:566',64,335.759125,108.1185,167.578674,224.492432,?,?,?,?
3014,'2020/01/08 02:06:06:619',64,335.860321,107.604248,167.439606,224.898895,?,?,?,?
3015,'2020/01/08 02:06:06:706',64,335.913971,107.536263,167.430344,224.960037,?,?,?,?
3016,'2020/01/08 02:06:06:756',64,336.013,107.573914,167.388199,224.964142,?,?,?,?
3017,'2020/01/08 02:06:06:806',64,336.117004,107.677925,167.33255,224.902832,?,?,?,?
3018,'2020/01/08 02:06:06:856',64,336.236725,107.518936,167.311279,225.117249,?,?,?,?
3019,'2020/01/08 02:06:06:914',64,336.31073,107.509514,167.311264,225.179047,?,?,?,?
3020,'2020/01/08 02:06:06:969',64,336.304626,107.407982,167.358109,225.274048,?,?,?,?
3021,'2020/01/08 02:06:07:056',64,336.20282,107.42556,167.511078,225.310654,?,?,?,?
3022,'2020/01/08 02:06:07:106',64,336.17157,107.339073,167.594788,225.448547,?,?,?,?
3023,'2020/01/08 02:06:07:156',64,336.252289,106.750191,167.529068,225.910446,?,?,?,?
3024,'2020/01/08 02:06:07:205',64,336.363892,106.673309,167.448425,225.934982,?,?,?,?
3025,'2020/01/08 02:06:07:255',64,336.366943,106.766029,167.487366,225.839767,?,?,?,?
3026,'2020/01/08 02:06:07:308',64,336.285126,106.82917,167.66304,225.85524,?,?,?,?
3027,'2020/01/08 02:06:07:364',64,336.235352,106.9664,167.760025,225.804886,?,?,?,?
3028,'2020/01/08 02:07:24:914',65,361.419769,37.757286,171.417267,258.577026,?,?,?,?
3029,'2020/01/08 02:07:25:002',65,360.968567,37.417717,171.655426,258.875702,?,?,?,?
3030,'2020/01/08 02:07:25:052',65,360.494446,37.220802,171.957397,259.111298,?,?,?,?
3031,'2020/01/08 02:07:25:102',65,360.020294,37.023891,172.259369,259.346863,?,?,?,?
3032,'2020/01/08 02:07:25:152',65,359.739624,36.934158,172.569183,259.429626,?,?,?,?
3033,'2020/01/08 02:07:25:210',65,359.685364,36.873505,172.580719,259.441895,?,?,?,?
3034,'2020/01/08 02:07:25:266',65,359.631073,36.812851,172.592255,259.454193,?,?,?,?
3035,'2020/01/08 02:07:25:317',65,359.261292,36.703003,172.783279,259.587616,?,?,?,?
3036,'2020/01/08 02:07:25:402',65,359.28537,36.755848,172.725098,259.505341,?,?,?,?
3037,'2020/01/08 02:07:25:452',65,359.203766,36.840069,172.774323,259.358398,?,?,?,?
3038,'2020/01/08 02:07:25:502',65,358.663483,36.714447,173.133835,259.520142,?,?,?,?
3039,'2020/01/08 02:07:25:556',65,357.998474,36.603676,173.607574,259.746155,?,?,?,?
3040,'2020/01/08 02:07:25:613',65,357.391541,36.509789,174.075912,260.00531,?,?,?,?
3041,'2020/01/08 02:07:25:702',65,357.218933,36.640724,174.347794,259.960205,?,?,?,?
3042,'2020/01/08 02:07:25:752',65,357.168701,36.706909,174.411011,259.812103,?,?,?,?
3043,'2020/01/08 02:07:25:802',65,357.092621,36.723709,174.500793,259.937103,?,?,?,?
3044,'2020/01/08 02:07:25:852',65,357.016541,36.740509,174.590576,260.062134,?,?,?,?
3045,'2020/01/08 02:07:25:902',65,356.785736,36.774479,174.880859,260.161285,?,?,?,?
3046,'2020/01/08 02:07:25:959',65,357.365387,36.920658,174.515015,260.046417,?,?,?,?
3047,'2020/01/08 02:07:26:016',65,357.945007,37.066837,174.14917,259.93158,?,?,?,?
3048,'2020/01/08 02:07:26:066',65,358.438751,37.387974,173.881454,259.727844,?,?,?,?
3049,'2020/01/08 02:07:26:152',65,358.988647,37.538361,173.542114,259.626038,?,?,?,?
3050,'2020/01/08 02:07:26:202',65,359.489929,37.657078,173.226532,259.560669,?,?,?,?
3051,'2020/01/08 02:07:26:252',65,359.903564,37.802109,173.018463,259.426544,?,?,?,?
3052,'2020/01/08 02:07:26:302',65,359.889618,37.741516,173.043488,259.446808,?,?,?,?
3053,'2020/01/08 02:07:26:357',65,359.682098,37.72971,173.288452,259.430817,?,?,?,?
3054,'2020/01/08 02:07:26:416',65,359.144745,37.600212,173.709656,259.583008,?,?,?,?
3055,'2020/01/08 02:07:26:502',65,359.505035,37.668861,173.528671,259.450439,?,?,?,?
3056,'2020/01/08 02:07:26:552',65,359.435181,37.578583,173.654785,259.490997,?,?,?,?
3057,'2020/01/08 02:07:26:602',65,359.365295,37.488304,173.780899,259.531525,?,?,?,?
3058,'2020/01/08 02:07:26:652',65,359.284668,37.448486,173.905396,259.485046,?,?,?,?
3059,'2020/01/08 02:07:26:704',65,359.157745,37.383217,174.031769,259.492554,?,?,?,?
3060,'2020/01/08 02:07:26:761',65,359.030823,37.317951,174.158112,259.500061,?,?,?,?
3061,'2020/01/08 02:07:26:852',65,358.534729,36.968033,174.441162,259.850281,?,?,?,?
3062,'2020/01/08 02:07:26:902',65,357.826141,36.616974,175.015533,260.265686,?,?,?,?
3063,'2020/01/08 02:07:26:952',65,357.149658,36.286613,175.544342,260.534668,?,?,?,?
3064,'2020/01/08 02:07:27:002',65,356.586273,35.969604,175.967316,260.774017,?,?,?,?
3065,'2020/01/08 02:07:27:055',65,356.078827,35.672977,176.323532,261.009033,?,?,?,?
3066,'2020/01/08 02:07:27:111',65,355.397827,35.418468,176.880463,261.217499,?,?,?,?
3067,'2020/01/08 02:07:27:202',65,354.72998,35.105919,177.443008,261.431702,?,?,?,?
3068,'2020/01/08 03:35:12:945',66,212.393311,-0.19759,196.820633,200.369293,?,?,?,0
3069,'2020/01/08 03:35:12:994',66,212.261307,-0.247291,196.737457,199.935959,?,?,?,0
3070,'2020/01/08 03:35:13:044',66,212.157471,-0.25121,196.685364,199.49173,?,?,?,0
3071,'2020/01/08 03:35:13:093',66,212.082962,-0.264514,196.651062,199.222061,?,?,?,0
3072,'2020/01/08 03:35:13:142',66,211.997131,-0.303118,196.598175,198.955002,?,?,?,0
3073,'2020/01/08 03:35:13:191',66,212.005737,-0.270998,196.451538,198.612534,?,?,?,0
3074,'2020/01/08 03:35:13:241',66,212.014328,-0.238877,196.304886,198.270065,?,?,?,0
3075,'2020/01/08 03:35:13:290',66,212.029404,-0.193074,196.202805,197.922485,?,?,?,0
3076,'2020/01/08 03:35:13:339',66,212.010284,-0.161391,196.181747,197.669159,?,?,?,0
3077,'2020/01/08 03:35:13:389',66,211.998596,-0.143841,196.175812,197.420242,?,?,?,0
3078,'2020/01/08 03:35:13:439',66,211.996964,-0.124511,196.143707,197.222794,?,?,?,0
3079,'2020/01/08 03:35:13:488',66,211.994751,-0.105871,196.110413,196.852921,?,?,?,0
3080,'2020/01/08 03:35:13:538',66,212.030441,-0.084318,196.100281,196.612915,?,?,?,0
3081,'2020/01/08 03:35:13:585',66,212.066132,-0.062764,196.090149,196.37291,?,?,?,0
3082,'2020/01/08 03:35:13:635',66,212.126328,-0.03779,196.089523,196.435852,?,?,?,0
3083,'2020/01/08 03:35:13:685',66,212.237473,-0.029784,196.085876,196.605499,?,?,?,0
3084,'2020/01/08 03:35:13:734',66,212.402267,0.008185,196.069138,196.814255,?,?,?,0
3085,'2020/01/08 03:35:13:783',66,212.54451,0.035593,196.064438,197.117874,?,?,?,0
3086,'2020/01/08 03:35:13:834',66,212.686752,0.063,196.059738,197.421494,?,?,?,0
3087,'2020/01/08 03:35:13:883',66,212.756577,0.083671,196.132034,197.762054,?,?,?,0
3088,'2020/01/08 03:35:13:931',66,212.844513,0.120569,196.184143,198.015137,?,?,?,0
3089,'2020/01/08 03:35:13:982',66,212.973938,0.17137,196.202103,198.238724,?,?,?,0
3090,'2020/01/08 03:35:14:030',66,213.131561,0.251474,196.151962,198.347565,?,?,?,0
3091,'2020/01/08 03:35:14:080',66,213.289185,0.331577,196.101837,198.456406,?,?,?,0
3092,'2020/01/08 03:35:14:129',66,213.449173,0.473803,196.085739,198.595108,?,?,?,0
3093,'2020/01/08 03:35:14:178',66,213.556519,0.600963,196.119415,198.59906,?,?,?,0
3094,'2020/01/08 03:35:14:228',66,213.671448,0.677391,196.16246,198.731339,?,?,?,0
3095,'2020/01/08 03:35:14:278',66,213.753174,0.720791,196.227417,198.967529,?,?,?,0
3096,'2020/01/08 03:35:14:328',66,213.834915,0.764191,196.292374,199.203705,?,?,?,0
3097,'2020/01/08 03:35:14:378',66,213.927185,0.797496,196.312637,199.404327,?,?,?,0
3098,'2020/01/08 03:35:14:429',66,214.01944,0.830801,196.332916,199.604935,?,?,?,0
3099,'2020/01/08 03:35:14:478',66,214.073959,0.847319,196.378357,200.096085,?,?,?,0
3100,'2020/01/08 03:35:14:528',66,214.096527,0.850633,196.362579,200.508011,?,?,?,0
3101,'2020/01/08 03:35:14:579',66,214.131699,0.857537,196.335419,200.851746,?,?,?,0
3102,'2020/01/08 03:35:14:628',66,214.218689,0.8752,196.337341,201.009018,?,?,?,0
3103,'2020/01/08 03:35:14:677',66,214.305664,0.892863,196.339264,201.16629,?,?,?,0
3104,'2020/01/08 03:35:14:728',66,214.338196,0.877421,196.340454,201.332153,?,?,?,0
3105,'2020/01/08 03:35:37:165',67,68.441444,155.950256,186.625626,157.400253,?,?,?,0.3
3106,'2020/01/08 03:35:37:217',67,68.267456,156.021515,186.927322,157.529633,?,?,?,0.3
3107,'2020/01/08 03:35:37:274',67,67.994446,156.082062,187.218826,157.569351,?,?,?,0.3
3108,'2020/01/08 03:35:37:338',67,67.76413,156.148407,187.514496,157.649506,?,?,?,0.3
3109,'2020/01/08 03:35:37:391',67,67.634285,156.211533,187.765518,157.780334,?,?,?,0.3
3110,'2020/01/08 03:35:37:452',67,67.531662,156.261475,187.937943,157.930634,?,?,?,0.3
3111,'2020/01/08 03:35:37:502',67,67.36895,156.306702,188.166046,158.084412,?,?,?,0.3
3112,'2020/01/08 03:35:37:552',67,67.305923,156.330414,188.201706,158.104889,?,?,?,0.3
3113,'2020/01/08 03:35:37:602',67,67.198776,156.341156,188.334381,158.164749,?,?,?,0.3
3114,'2020/01/08 03:35:37:652',67,67.091629,156.351898,188.467041,158.224609,?,?,?,0.3
3115,'2020/01/08 03:35:37:702',67,66.883354,156.383118,188.660278,158.222107,?,?,?,0.3
3116,'2020/01/08 03:35:37:753',67,66.708549,156.42984,188.915451,158.30278,?,?,?,0.3
3117,'2020/01/08 03:35:37:803',67,66.584541,156.451218,189.051407,158.34903,?,?,?,0.3
3118,'2020/01/08 03:35:37:853',67,66.510445,156.467987,189.194839,158.442337,?,?,?,0.3
3119,'2020/01/08 03:35:37:903',67,66.468826,156.507355,189.319519,158.521637,?,?,?,0.3
3120,'2020/01/08 03:35:37:953',67,66.58403,156.507965,189.243027,158.539154,?,?,?,0.3
3121,'2020/01/08 03:35:38:003',67,66.726952,156.520355,189.101349,158.524338,?,?,?,0.3
3122,'2020/01/08 03:35:38:053',67,66.912521,156.529922,188.913666,158.541702,?,?,?,0.3
3123,'2020/01/08 03:35:38:103',67,66.996857,156.541199,188.778961,158.499817,?,?,?,0.3
3124,'2020/01/08 03:35:38:153',67,67.214073,156.546616,188.417389,158.441162,?,?,?,0.3
3125,'2020/01/08 03:35:38:203',67,67.381157,156.551193,188.130295,158.290802,?,?,?,0.3
3126,'2020/01/08 03:35:38:253',67,67.583313,156.535934,187.82869,158.162476,?,?,?,0.3
3127,'2020/01/08 03:35:38:303',67,67.87178,156.517792,187.608047,158.184784,?,?,?,0.3
3128,'2020/01/08 03:35:38:353',67,68.122429,156.474335,187.366028,158.16127,?,?,?,0.3
3129,'2020/01/08 03:35:38:403',67,68.229942,156.44754,187.177643,158.045166,?,?,?,0.3
3130,'2020/01/08 03:35:38:453',67,68.310242,156.433914,187.067841,157.909592,?,?,?,0.3
3131,'2020/01/08 03:35:38:503',67,68.313583,156.422256,187.044388,157.81218,?,?,?,0.3
3132,'2020/01/08 03:35:38:553',67,68.262009,156.430908,187.17337,157.893967,?,?,?,0.3
3133,'2020/01/08 03:35:38:603',67,68.238663,156.442459,187.25441,157.916046,?,?,?,0.3
3134,'2020/01/08 03:35:38:653',67,68.215324,156.45401,187.335449,157.93811,?,?,?,0.3
3135,'2020/01/08 03:35:38:703',67,68.294441,156.45134,187.287567,157.977051,?,?,?,0.3
3136,'2020/01/08 03:35:38:753',67,68.35527,156.440582,187.212265,157.95343,?,?,?,0.3
3137,'2020/01/08 03:35:38:805',67,68.335205,156.452347,187.246521,157.994781,?,?,?,0.3
3138,'2020/01/08 03:35:38:855',67,68.31514,156.464127,187.280792,158.036148,?,?,?,0.3
3139,'2020/01/08 03:35:38:905',67,68.318451,156.463806,187.222351,158.022629,?,?,?,0.3
3140,'2020/01/08 03:35:38:955',67,68.140259,156.486404,187.272949,157.981522,?,?,?,0.3
3141,'2020/01/08 03:35:39:005',67,67.911659,156.491226,187.389465,157.991745,?,?,?,0.3
3142,'2020/01/08 03:35:48:390',68,212.439285,306.562103,170.40538,159.925156,?,?,?,0.6
3143,'2020/01/08 03:35:48:438',68,212.469528,306.611267,170.550888,160.067261,?,?,?,0.6
3144,'2020/01/08 03:35:48:488',68,212.48143,306.681244,170.641617,160.171448,?,?,?,0.6
3145,'2020/01/08 03:35:48:538',68,212.506027,306.735291,170.700012,160.322372,?,?,?,0.6
3146,'2020/01/08 03:35:48:588',68,212.525803,306.801819,170.748657,160.358261,?,?,?,0.6
3147,'2020/01/08 03:35:48:637',68,212.570892,306.872986,170.843475,160.380569,?,?,?,0.6
3148,'2020/01/08 03:35:48:686',68,212.809219,306.820679,171.106094,160.535889,?,?,?,0.6
3149,'2020/01/08 03:35:48:736',68,212.851868,306.905151,171.257736,160.504501,?,?,?,0.6
3150,'2020/01/08 03:35:48:785',68,212.865112,307.011688,171.473038,160.529877,?,?,?,0.6
3151,'2020/01/08 03:35:48:835',68,212.879562,307.035645,171.635864,160.460327,?,?,?,0.6
3152,'2020/01/08 03:35:48:878',68,212.875122,307.076447,171.817398,160.336777,?,?,?,0.6
3153,'2020/01/08 03:35:48:927',68,213.027237,307.002228,172.165207,160.649017,?,?,?,0.6
3154,'2020/01/08 03:35:48:976',68,213.204636,306.917908,172.471085,160.823715,?,?,?,0.6
3155,'2020/01/08 03:35:49:025',68,213.211838,306.919556,172.571793,160.808746,?,?,?,0.6
3156,'2020/01/08 03:35:49:075',68,213.214081,306.936523,172.776154,160.672028,?,?,?,0.6
3157,'2020/01/08 03:35:49:125',68,213.184235,306.983368,172.847427,160.664032,?,?,?,0.6
3158,'2020/01/08 03:35:49:174',68,213.145111,307.034546,172.910706,160.644089,?,?,?,0.6
3159,'2020/01/08 03:35:49:223',68,213.096115,307.083008,172.958557,160.696899,?,?,?,0.6
3160,'2020/01/08 03:35:49:274',68,213.006104,307.060059,173.083176,160.804764,?,?,?,0.6
3161,'2020/01/08 03:35:49:325',68,212.968887,307.045746,173.116684,160.816086,?,?,?,0.6
3162,'2020/01/08 03:35:49:372',68,212.988434,307.056366,173.022949,160.825729,?,?,?,0.6
3163,'2020/01/08 03:35:49:425',68,212.995834,307.065887,172.960205,160.818481,?,?,?,0.6
3164,'2020/01/08 03:35:49:483',68,213.0065,307.075134,172.887085,160.865936,?,?,?,0.6
3165,'2020/01/08 03:35:49:568',68,213.004471,307.100311,172.846313,160.866638,?,?,?,0.6
3166,'2020/01/08 03:35:49:618',68,212.985107,307.133026,172.876831,160.862076,?,?,?,0.6
3167,'2020/01/08 03:35:49:668',68,212.924194,307.127777,172.860733,160.933502,?,?,?,0.6
3168,'2020/01/08 03:35:49:718',68,212.661545,307.234589,172.62587,160.725388,?,?,?,0.6
3169,'2020/01/08 03:35:49:768',68,212.587128,307.189789,172.54126,160.707184,?,?,?,0.6
3170,'2020/01/08 03:35:49:818',68,212.500916,307.168823,172.547531,160.722961,?,?,?,0.6
3171,'2020/01/08 03:35:49:868',68,212.441406,307.180084,172.649902,160.834198,?,?,?,0.6
3172,'2020/01/08 03:35:49:918',68,212.400772,307.174469,172.733551,160.99942,?,?,?,0.6
3173,'2020/01/08 03:35:49:968',68,212.148331,307.280365,172.667831,160.758743,?,?,?,0.6
3174,'2020/01/08 03:35:50:018',68,211.962799,307.349731,172.468933,160.503006,?,?,?,0.6
3175,'2020/01/08 03:35:50:070',68,211.918015,307.315918,172.471176,160.412262,?,?,?,0.6
3176,'2020/01/08 03:35:50:120',68,211.8741,307.265747,172.431671,160.401611,?,?,?,0.6
3177,'2020/01/08 03:35:50:170',68,211.865479,307.253937,172.513489,160.336578,?,?,?,0.6
3178,'2020/01/08 03:35:50:220',68,211.835052,307.254303,172.599228,160.314178,?,?,?,0.6
3179,'2020/01/08 03:35:50:270',68,211.850494,307.28952,172.748444,160.243561,?,?,?,0.6
3180,'2020/01/08 03:35:50:320',68,211.890091,307.379547,172.815887,160.128845,?,?,?,0.6
3181,'2020/01/08 03:35:50:370',68,211.892746,307.434723,172.92041,160.055008,?,?,?,0.6
3182,'2020/01/08 03:35:50:420',68,211.920639,307.473022,173.001862,160.006042,?,?,?,0.6
3183,'2020/01/08 03:35:50:470',68,211.982529,307.509369,173.085266,159.893204,?,?,?,0.6
3184,'2020/01/08 03:35:50:520',68,212.025177,307.499725,173.210068,159.784744,?,?,?,0.6
3185,'2020/01/08 03:35:50:570',68,212.049377,307.491516,173.244141,159.696564,?,?,?,0.6
3186,'2020/01/08 03:35:50:620',68,212.08374,307.499451,173.234863,159.569473,?,?,?,0.6
3187,'2020/01/08 03:36:01:874',69,367.222687,132.04837,162.405762,169.295807,?,?,?,1
3188,'2020/01/08 03:36:01:924',69,367.223297,132.048019,162.442764,169.794357,?,?,?,1
3189,'2020/01/08 03:36:01:974',69,367.226532,132.038696,162.447067,169.601059,?,?,?,1
3190,'2020/01/08 03:36:02:024',69,367.266876,132.015228,162.409576,169.34491,?,?,?,1
3191,'2020/01/08 03:36:02:074',69,367.265472,131.989151,162.452499,169.407288,?,?,?,1
3192,'2020/01/08 03:36:02:124',69,367.273712,131.987213,162.501511,169.347488,?,?,?,1
3193,'2020/01/08 03:36:02:174',69,367.272522,131.983414,162.616669,169.370361,?,?,?,1
3194,'2020/01/08 03:36:02:224',69,367.294983,131.983353,162.747864,169.707336,?,?,?,1
3195,'2020/01/08 03:36:02:274',69,367.37677,131.967056,162.851929,170.4328,?,?,?,1
3196,'2020/01/08 03:36:02:324',69,367.478699,131.9841,162.915359,170.844833,?,?,?,1
3197,'2020/01/08 03:36:02:374',69,367.546539,132.024887,162.981506,171.063919,?,?,?,1
3198,'2020/01/08 03:36:02:424',69,367.603394,132.054108,163.052505,170.991257,?,?,?,1
3199,'2020/01/08 03:36:02:474',69,367.65155,132.07814,163.035812,170.631653,?,?,?,1
3200,'2020/01/08 03:36:02:524',69,367.726227,132.131439,163.056778,170.745483,?,?,?,1
3201,'2020/01/08 03:36:02:574',69,367.8284,132.163345,163.105392,170.747833,?,?,?,1
3202,'2020/01/08 03:36:02:624',69,367.906067,132.132004,163.125946,170.435089,?,?,?,1
3203,'2020/01/08 03:36:02:674',69,368.003662,132.111267,163.126892,170.059189,?,?,?,1
3204,'2020/01/08 03:36:02:724',69,368.029785,132.052338,163.109314,169.468399,?,?,?,1
3205,'2020/01/08 03:36:02:774',69,368.055939,131.993423,163.091736,168.877609,?,?,?,1
3206,'2020/01/08 03:36:02:824',69,368.114868,131.964874,163.082336,168.673645,?,?,?,1
3207,'2020/01/08 03:36:02:874',69,368.158722,131.926468,163.060089,168.02655,?,?,?,1
3208,'2020/01/08 03:36:02:924',69,368.202545,131.888062,163.037842,167.379456,?,?,?,1
3209,'2020/01/08 03:36:02:974',69,368.212982,131.863617,163.05481,166.951797,?,?,?,1
3210,'2020/01/08 03:36:03:024',69,368.17804,131.874588,163.05603,166.570709,?,?,?,1
3211,'2020/01/08 03:36:03:074',69,368.275177,131.854324,162.979462,166.31839,?,?,?,1
3212,'2020/01/08 03:36:03:124',69,368.378693,131.813309,162.908035,166.110962,?,?,?,1
3213,'2020/01/08 03:36:03:174',69,368.433014,131.748932,162.841187,165.849243,?,?,?,1
3214,'2020/01/08 03:36:03:224',69,368.460907,131.685562,162.794983,165.183212,?,?,?,1
3215,'2020/01/08 03:36:03:274',69,368.457764,131.63353,162.745712,164.228851,?,?,?,1
3216,'2020/01/08 03:36:03:324',69,368.455994,131.545364,162.710907,163.609528,?,?,?,1
3217,'2020/01/08 03:36:03:374',69,368.454224,131.457214,162.676086,162.990189,?,?,?,1
3218,'2020/01/08 03:36:03:424',69,368.462189,131.377991,162.609238,162.596252,?,?,?,1
3219,'2020/01/08 03:36:03:474',69,368.504456,131.315903,162.579956,162.411407,?,?,?,1
3220,'2020/01/08 03:36:03:524',69,368.546722,131.25383,162.55069,162.226547,?,?,?,1
3221,'2020/01/08 03:36:03:574',69,368.562103,131.187744,162.504044,162.288254,?,?,?,1
3222,'2020/01/08 03:36:03:624',69,368.547882,131.122833,162.467255,162.369537,?,?,?,1
3223,'2020/01/08 03:36:03:674',69,368.514343,131.069809,162.426392,162.386536,?,?,?,1
3224,'2020/01/08 03:36:03:724',69,368.499329,131.032715,162.405426,162.440689,?,?,?,1
3225,'2020/01/08 03:36:03:774',69,368.505188,130.967133,162.361176,162.437637,?,?,?,1
3226,'2020/01/08 03:36:03:824',69,368.47226,130.888245,162.408234,162.283844,?,?,?,1
3227,'2020/01/08 03:36:03:874',69,368.446991,130.82193,162.403061,162.124893,?,?,?,1
3228,'2020/01/08 03:36:03:924',69,368.421692,130.75563,162.397888,161.965942,?,?,?,1
3229,'2020/01/08 03:36:03:974',69,368.40863,130.698364,162.384018,161.73172,?,?,?,1
3230,'2020/01/08 03:36:04:024',69,368.408508,130.590942,162.407272,161.748306,?,?,?,1
3231,'2020/01/08 03:36:04:074',69,368.321777,130.529205,162.442505,161.721771,?,?,?,1
3232,'2020/01/08 03:36:04:124',69,368.272552,130.475632,162.471588,161.64534,?,?,?,1
3233,'2020/01/08 03:36:04:174',69,368.272491,130.445419,162.496094,161.623215,?,?,?,1
3234,'2020/01/08 03:36:04:224',69,368.27005,130.384064,162.523834,161.612106,?,?,?,1
3235,'2020/01/08 03:36:04:274',69,368.280731,130.327179,162.499283,161.759567,?,?,?,1
3236,'2020/01/08 03:36:04:324',69,368.271423,130.2659,162.524353,162.056259,?,?,?,1
3237,'2020/01/08 03:36:04:374',69,368.262146,130.20462,162.549423,162.352951,?,?,?,1
3238,'2020/01/08 03:36:04:424',69,368.268677,130.118866,162.623611,162.407547,?,?,?,1
3239,'2020/01/08 03:36:04:474',69,368.234131,130.022995,162.676407,162.252502,?,?,?,1
3240,'2020/01/08 03:36:04:524',69,368.199585,129.927124,162.729218,162.097443,?,?,?,1
3241,'2020/01/08 03:36:04:574',69,368.194031,129.841095,162.746445,161.877991,?,?,?,1
3242,'2020/01/08 03:36:04:624',69,368.208496,129.788712,162.750443,161.830994,?,?,?,1
